Assigned Name,Round number,Effort,Random Draw,Performance,Effort2,Random Draw2,Performance2,Participated1,Participated2,Win1,Win2,Round Payoff,Selected round,Selected Payment,Converted Payment,Beta,Non-Exc,Group id,Group members,Decision Time,Session Code,Action Log,Mini Test,Timeout or not?
Participant 6,Round: 12,10.0,-3.65,42.4,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,224,6/22--Yes,19.0,20/07/2021 08:31:23,S:0.1=T15-S:0.2=T15-S:0.7=T15-S:1.2=T15-S:1.6=T16-S:2.2=T16-S:2.7=T16-S:3.6=T16-S:4.2=T16-S:4.9=T16-S:5.8=T16-S:6.5=T16-S:7.1=T16-S:7.6=T16-S:8=T16-S:8.5=T16-S:8.9=T16-S:9.3=T16-S:9.7=T16-S:9.9=T16-S:10=T16--,-,--
Participant 7,Round: 12,5.3,35.5,68.85,,,,1,-,1,-,34.7,14,0.0,0.0,36.8,Exc,222,7/12--Yes,9.0,20/07/2021 08:31:23,S:0.1=T5-S:1.1=T5-S:1.9=T5-S:2.8=T5-S:3.5=T5-S:3.8=T5-S:4.1=T5-S:4.2=T5-S:4.3=T5-S:4.5=T5-S:4.6=T5-S:4.7=T5-S:4.8=T5-S:4.9=T5-S:5=T5-S:5.1=T5-S:5.2=T6-S:5.3=T6--,-,--
Participant 8,Round: 12,6.4,5.71,42.84,,,,1,-,0,-,3.6,14,0.0,0.0,36.8,Exc,214,8/21--No,5.0,20/07/2021 08:31:23,S:6.3=T3-P:6.4=T4--,-,--
Participant 9,Round: 12,7.0,-9.22,29.69,,,,1,-,0,-,3.0,14,0.0,0.0,36.8,Exc,219,9/4--No,7.0,20/07/2021 08:31:23,S:0.1=T3-S:0.5=T3-S:2.8=T3-S:4.4=T3-S:4.8=T3-S:5=T3-S:5.7=T3-S:5.9=T3-S:6.1=T3-S:6.2=T3-S:6.3=T3-S:6.4=T3-S:6.5=T3-S:6.6=T3-S:6.7=T3-S:6.8=T3-S:6.9=T3-S:7=T4-S:7.1=T4-M:7=T6--,-,--
Participant 10,Round: 12,7.0,22.47,61.39,,,,1,-,1,-,33.0,14,0.0,0.0,36.8,Exc,221,10/14--Yes,9.0,20/07/2021 08:31:23,S:0.1=T2-S:0.3=T2-S:0.9=T3-S:1.2=T3-S:1.3=T3-S:1.4=T3-S:1.9=T3-S:2.6=T3-S:2.8=T3-S:2.9=T3-S:3=T3-S:3.1=T3-S:3.2=T3-S:3.5=T3-S:3.9=T3-S:4.1=T3-S:4.3=T3-S:4.5=T3-S:4.7=T3-S:5=T3-S:5.2=T3-S:5.3=T3-S:5.8=T3-S:6.1=T3-S:6.2=T3-S:6.3=T4-S:6.4=T4-S:6.8=T4-S:7.2=T4-S:7.1=T4-S:7=T6--,-,--
Participant 11,Round: 12,10.0,24.43,70.48,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,218,11/16--Yes,54.0,20/07/2021 08:31:23,S:0.1=T28-S:2.6=T28-S:6.3=T28-S:6.9=T28-S:7=T28-S:8.1=T28-S:9.1=T28-S:9.2=T28-S:9.3=T28-S:9.6=T28-S:9.8=T28-S:9.9=T28-S:10=T28-M:9.9=T35-S:10=T47--,-,--
Participant 12,Round: 12,6.1,11.89,48.05,,,,1,-,0,-,3.9,14,0.0,0.0,36.8,Exc,222,12/7--No,6.0,20/07/2021 08:31:23,S:6.1=T4--,-,--
Participant 13,Round: 12,10.0,-1.49,44.56,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,217,13/17--Yes,6.0,20/07/2021 08:31:23,S:10=T4--,-,--
Participant 14,Round: 12,2.0,-26.8,-12.94,,,,1,-,0,-,8.0,14,0.0,0.0,36.8,Exc,221,14/10--No,11.0,20/07/2021 08:31:23,S:0.1=T4-S:0.3=T4-S:0.4=T4-S:0.5=T4-S:0.6=T4-S:0.7=T4-S:0.8=T5-S:0.9=T5-S:1=T5-S:1.1=T5-S:1.3=T5-S:1.4=T5-S:1.5=T5-S:1.6=T6-S:1.7=T6-S:1.8=T6-S:1.9=T6-S:2=T8--,-,--
Participant 15,Round: 12,3.0,-22.49,-0.52,,,,1,-,0,-,7.0,14,0.0,0.0,36.8,Exc,216,15/5--No,15.0,20/07/2021 08:31:23,S:0.1=T3-S:0.7=T3-S:2=T3-S:3.2=T3-S:3.8=T3-S:4.1=T3-S:4.2=T3-S:4=T3-S:3.5=T3-S:3.3=T4-S:3.2=T4-S:3.1=T4-S:3=T5-S:3.1=T9-S:3.2=T10-S:3.3=T10-S:3.4=T11-S:3.3=T12-S:3.2=T12-S:3.1=T12-S:3=T14--,-,--
Participant 16,Round: 12,10.0,-3.39,42.66,,,,1,-,0,-,0.0,14,0.0,0.0,36.8,Exc,218,16/11--No,10.0,20/07/2021 08:31:23,S:10=T5--,-,--
Participant 17,Round: 12,5.1,-31.9,0.69,,,,1,-,0,-,4.9,14,0.0,0.0,36.8,Exc,217,17/13--No,4.0,20/07/2021 08:31:23,S:5.1=T2--,-,--
Participant 18,Round: 12,7.1,6.35,45.55,,,,1,-,1,-,32.9,14,0.0,0.0,36.8,Exc,220,18/19--Yes,4.0,20/07/2021 08:31:23,S:7.1=T3--,-,--
Participant 19,Round: 12,2.0,27.81,41.68,,,,1,-,0,-,8.0,14,0.0,0.0,36.8,Exc,220,19/18--No,11.0,20/07/2021 08:31:23,S:2.1=T6-M:2=T8--,-,--
Participant 20,Round: 12,6.3,10.33,47.14,,,,1,-,0,-,3.7,14,0.0,0.0,36.8,Exc,223,20/3--No,6.0,20/07/2021 08:31:23,S:6.5=T2-S:6.4=T4-S:6.3=T5--,-,--
Participant 21,Round: 12,4.8,32.78,64.15,,,,1,-,1,-,35.2,14,0.0,0.0,36.8,Exc,214,21/8--Yes,5.0,20/07/2021 08:31:23,S:4.4=T1-S:4.8=T3--,-,--
Participant 22,Round: 12,3.0,19.86,41.83,,,,1,-,0,-,7.0,14,0.0,0.0,36.8,Exc,224,22/6--No,9.0,20/07/2021 08:31:23,S:0.1=T4-S:0.5=T4-S:1=T4-S:1.3=T4-S:1.4=T4-S:1.7=T4-S:1.8=T4-S:1.9=T4-S:2=T4-S:2.1=T4-S:2.2=T4-S:2.3=T5-S:2.4=T5-S:2.5=T5-S:2.6=T5-S:2.7=T6-S:2.8=T6-S:2.9=T6-S:3=T7--,-,--
Participant 1,Round: 13,4.0,-19.4,8.33,,,,1,-,0,-,6.0,14,0.0,0.0,36.8,Exc,225,1/10--No,31.0,20/07/2021 08:31:23,S:0.1=T26-S:2.6=T26-S:2.7=T26-S:3.2=T27-S:3.3=T27-S:3.4=T27-S:3.5=T28-S:3.6=T28-S:3.7=T28-S:3.8=T29-S:3.9=T29-S:4=T29--,-,--
Participant 2,Round: 13,8.5,-33.14,9.66,,,,1,-,0,-,1.5,14,0.0,0.0,36.8,Exc,227,2/18--No,15.0,20/07/2021 08:31:23,S:8.5=T14--,-,--
Participant 3,Round: 13,10.0,33.49,79.54,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,226,3/7--Yes,67.0,20/07/2021 08:31:23,S:0.1=T57-S:0.3=T57-S:0.4=T57-S:0.5=T57-S:0.6=T57-S:0.7=T57-S:0.8=T57-S:0.9=T57-S:1=T57-S:1.1=T57-S:1.2=T57-S:1.3=T58-S:1.4=T59-S:1.5=T59-S:1.7=T59-S:2.1=T59-S:2.3=T59-S:2.5=T59-S:2.8=T59-S:2.9=T59-S:3.2=T59-S:3.5=T59-S:3.6=T59-S:3.7=T59-S:3.8=T59-S:3.9=T59-S:4=T59-S:4.1=T60-S:4.2=T60-S:4.4=T60-S:4.7=T60-S:4.8=T60-S:4.9=T60-S:5=T60-S:5.1=T60-S:5.2=T60-S:5.3=T60-S:5.4=T61-S:5.5=T61-S:5.6=T61-S:5.7=T61-S:5.8=T61-S:5.9=T61-S:6=T61-S:6.1=T61-S:6.2=T61-S:6.3=T61-S:6.4=T61-S:6.5=T61-S:6.4=T62-S:6.3=T62-S:6.2=T63-S:6.1=T63-S:6.2=T64-S:6.8=T64-S:7.4=T64-S:8=T64-S:8.2=T64-S:8.5=T64-S:8.8=T64-S:9.2=T64-S:9.6=T64-S:9.7=T64-S:9.8=T64-S:9.9=T65-S:10=T65--,-,--
Participant 4,Round: 13,10.0,22.48,68.53,,,,1,-,0,-,0.0,14,0.0,0.0,36.8,Exc,228,4/5--No,3.0,20/07/2021 08:31:23,S:0.1=T2-S:0.2=T2-S:1.1=T2-S:6=T2-S:10=T2--,-,--
Participant 5,Round: 13,7.6,30.71,71.27,,,,1,-,1,-,32.4,14,0.0,0.0,36.8,Exc,228,5/4--Yes,9.0,20/07/2021 08:31:23,S:7.6=T7--,-,--
Participant 6,Round: 13,10.0,34.68,80.74,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,230,6/22--Yes,8.0,20/07/2021 08:31:23,S:0.1=T5-S:0.3=T5-S:0.8=T5-S:1.7=T5-S:2.3=T5-S:3.2=T5-S:3.8=T5-S:4.6=T5-S:5.3=T5-S:5.6=T5-S:6=T5-S:6.5=T5-S:7.1=T5-S:7.6=T5-S:7.8=T5-S:8.1=T5-S:8.5=T5-S:8.9=T5-S:9.3=T5-S:9.6=T5-S:9.9=T5-S:10=T5--,-,--
Participant 7,Round: 13,5.3,20.19,53.54,,,,1,-,0,-,4.7,14,0.0,0.0,36.8,Exc,226,7/3--No,12.0,20/07/2021 08:31:23,S:0.1=T8-S:1.7=T8-S:3.2=T8-S:4.4=T8-S:5.1=T8-S:5.5=T8-S:5.9=T9-S:6=T9-S:6.2=T9-S:6.1=T9-S:5.9=T9-S:5.8=T9-S:5.7=T9-S:5.6=T9-S:5.5=T9-S:5.4=T9-S:5.3=T10--,-,--
Participant 8,Round: 13,6.8,-9.01,29.32,,,,1,-,0,-,3.2,14,0.0,0.0,36.8,Exc,231,8/17--No,10.0,20/07/2021 08:31:23,S:6.6=T5-P:6.7=T9-P:6.8=T9--,-,--
Participant 9,Round: 13,7.0,22.65,61.57,,,,1,-,1,-,33.0,14,0.0,0.0,36.8,Exc,234,9/21--Yes,14.0,20/07/2021 08:31:23,S:0.1=T10-S:2.7=T10-S:5=T10-S:5.4=T10-S:5.6=T10-S:6.1=T10-S:6.7=T11-S:6.9=T11-S:7=T11-S:7.1=T11-S:7.2=T11-M:7.1=T13-M:7=T13--,-,--
Participant 10,Round: 13,6.5,32.45,69.88,,,,1,-,1,-,33.5,14,0.0,0.0,36.8,Exc,225,10/1--Yes,8.0,20/07/2021 08:31:23,S:0.3=T3-S:1.5=T3-S:2.8=T3-S:3.7=T3-S:4=T3-S:4.5=T3-S:5.1=T3-S:5.9=T3-S:6.1=T3-S:6.4=T3-S:6.5=T3-S:6.6=T3-S:6.7=T3-S:7=T3-S:7.1=T4-S:7=T4-S:6.9=T4-S:6.8=T4-S:6.7=T4-S:6.6=T4-S:6.5=T6--,-,--
Participant 11,Round: 13,10.0,2.21,48.26,,,,1,-,0,-,0.0,14,0.0,0.0,36.8,Exc,235,11/16--No,12.0,20/07/2021 08:31:23,S:0.1=T8-S:2.2=T8-S:7=T8-S:8.7=T9-S:9.8=T9-S:10=T9--,-,--
Participant 12,Round: 13,8.1,34.55,76.39,,,,1,-,1,-,31.9,14,0.0,0.0,36.8,Exc,232,12/19--Yes,4.0,20/07/2021 08:31:23,S:8.1=T2--,-,--
Participant 13,Round: 13,10.0,-18.18,27.87,,,,1,-,0,-,0.0,14,0.0,0.0,36.8,Exc,229,13/14--No,5.0,20/07/2021 08:31:23,S:0.1=T3-S:0.9=T3-S:1.8=T3-S:3.1=T3-S:4.1=T3-S:4.9=T3-S:5.7=T3-S:6.1=T3-S:6.6=T3-S:7=T3-S:7.6=T3-S:8.2=T3-S:8.7=T3-S:9=T3-S:9.5=T3-S:9.8=T3-S:9.9=T3-S:10=T3--,-,--
Participant 14,Round: 13,10.0,-1.97,44.08,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,229,14/13--Yes,31.0,20/07/2021 08:31:23,S:0.1=T3-S:0.3=T3-S:0.6=T3-S:0.7=T3-S:0.8=T3-S:0.9=T4-S:1=T4-S:1.1=T4-S:1.2=T4-S:1.3=T4-S:1.4=T4-S:1.5=T4-S:1.6=T5-S:1.7=T5-S:1.8=T5-S:1.9=T5-S:2=T5-S:2.1=T5-S:2.2=T6-S:2.3=T14-S:2.8=T14-S:3.7=T14-S:5=T14-S:5.9=T14-S:6.8=T14-S:7.7=T14-S:8.4=T14-S:9.4=T14-S:10=T14--,-,--
Participant 15,Round: 13,4.0,34.28,62.01,,,,1,-,1,-,36.0,14,0.0,0.0,36.8,Exc,233,15/20--Yes,15.0,20/07/2021 08:31:23,S:0.1=T2-S:0.3=T3-S:0.7=T3-S:0.9=T3-S:1.1=T3-S:1.6=T3-S:1.7=T3-S:1.8=T3-S:1.9=T3-S:2=T3-S:2.1=T3-S:2.2=T3-S:2.3=T3-S:2.4=T4-S:2.5=T5-S:3.1=T5-S:4=T5-S:4.3=T5-S:4.5=T5-S:4.8=T5-S:4.9=T5-S:4.8=T7-S:4.4=T7-S:4.3=T7-S:4.1=T7-S:3.5=T7-S:3.2=T7-S:3.1=T7-S:3=T7-S:3.1=T7-S:3.2=T9-S:3.3=T9-S:3.4=T9-S:3.5=T9-S:3.6=T9-S:3.7=T9-S:3.8=T9-S:3.9=T10-S:4=T10-S:4.1=T10-S:4=T12--,-,--
Participant 16,Round: 13,5.0,19.89,52.08,,,,1,-,1,-,35.0,14,0.0,0.0,36.8,Exc,235,16/11--Yes,20.0,20/07/2021 08:31:23,S:5.1=T11-M:5=T15--,-,--
Participant 17,Round: 13,4.1,16.36,44.58,,,,1,-,1,-,35.9,14,0.0,0.0,36.8,Exc,231,17/8--Yes,12.0,20/07/2021 08:31:23,S:4.1=T10--,-,--
Participant 18,Round: 13,4.6,20.63,51.16,,,,1,-,1,-,35.4,14,0.0,0.0,36.8,Exc,227,18/2--Yes,7.0,20/07/2021 08:31:23,S:4.7=T3-S:4.3=T4-S:4.6=T6--,-,--
Participant 19,Round: 13,3.0,31.04,53.01,,,,1,-,0,-,7.0,14,0.0,0.0,36.8,Exc,232,19/12--No,6.0,20/07/2021 08:31:23,S:3.1=T4-M:3=T5--,-,--
Participant 20,Round: 13,6.3,-17.31,19.51,,,,1,-,0,-,3.7,14,0.0,0.0,36.8,Exc,233,20/15--No,7.0,20/07/2021 08:31:23,S:6.5=T3-S:6.2=T4-S:6.3=T5-S:6.4=T5-S:6.3=T5--,-,--
Participant 21,Round: 13,1.6,24.62,34.02,,,,1,-,0,-,8.4,14,0.0,0.0,36.8,Exc,234,21/9--No,3.0,20/07/2021 08:31:23,S:1.6=T2--,-,--
Participant 22,Round: 13,3.2,-25.01,-1.75,,,,1,-,0,-,6.8,14,0.0,0.0,36.8,Exc,230,22/6--No,20.0,20/07/2021 08:31:23,S:0.1=T13-S:0.4=T13-S:0.6=T13-S:0.8=T13-S:1.3=T13-S:1.7=T13-S:1.9=T13-S:2=T13-S:2.1=T13-S:2.2=T13-S:2.3=T13-S:2.4=T13-S:2.5=T14-S:2.6=T14-S:2.7=T14-S:2.8=T14-S:2.9=T14-S:3=T14-S:3.1=T16-S:3.2=T16--,-,--
Participant 1,Round: 14,2.0,27.72,41.58,,,,1,-,0,-,8.0,14,0.0,0.0,36.8,Exc,243,1/9--No,7.0,20/07/2021 08:31:23,S:0.1=T3-S:0.8=T3-S:1.6=T3-S:2.3=T3-S:3=T3-S:3.4=T3-S:3.2=T4-S:2.9=T4-S:2.7=T4-S:2.6=T4-S:2.4=T4-S:2.3=T4-S:2.2=T4-S:2.1=T4-S:2=T5--,-,--
Participant 2,Round: 14,6.1,-3.94,32.22,,,,1,-,0,-,3.9,14,0.0,0.0,36.8,Exc,242,2/11--No,34.0,20/07/2021 08:31:23,S:6.2=T31-M:6.1=T33--,-,--
Participant 3,Round: 14,9.9,-19.39,26.46,,,,1,-,1,-,30.1,14,0.0,0.0,36.8,Exc,244,3/21--Yes,51.0,20/07/2021 08:31:23,S:0.1=T40-S:0.5=T40-S:0.6=T40-S:0.9=T40-S:1.2=T40-S:1.5=T40-S:1.7=T40-S:2.1=T40-S:2.6=T40-S:2.9=T40-S:3.1=T41-S:3.3=T41-S:3.5=T41-S:3.7=T41-S:3.9=T41-S:4.1=T41-S:4.4=T41-S:4.6=T41-S:4.8=T41-S:5=T41-S:5.3=T41-S:5.5=T41-S:5.6=T41-S:5.7=T41-S:5.8=T41-S:5.9=T41-S:6=T41-S:6.1=T41-S:6.2=T41-S:6.3=T41-S:6.4=T41-S:6.5=T41-S:6.6=T41-S:6.8=T41-S:6.9=T42-S:7=T42-S:7.1=T42-S:7.2=T42-S:7.3=T42-S:7.5=T42-S:7.6=T42-S:7.7=T42-S:7.9=T42-S:8=T42-S:8.2=T42-S:8.4=T42-S:8.5=T42-S:8.6=T42-S:8.7=T42-S:8.9=T42-S:9=T42-S:9.1=T42-S:9.3=T42-S:9.4=T42-S:9.5=T42-S:9.6=T42-S:9.7=T42-S:9.8=T43-S:9.9=T43--,-,--
Participant 4,Round: 14,10.0,-32.12,13.93,,,,1,-,0,-,0.0,14,0.0,0.0,36.8,Exc,245,4/5--No,3.0,20/07/2021 08:31:23,S:0.1=T2-S:5.2=T3-S:10=T3--,-,--
Participant 5,Round: 14,7.7,-11.5,29.33,,,,1,-,1,-,32.3,14,0.0,0.0,36.8,Exc,245,5/4--Yes,7.0,20/07/2021 08:31:23,S:7.7=T4--,-,--
Participant 6,Round: 14,10.0,-17.55,28.51,,,,1,-,0,-,0.0,14,0.0,0.0,36.8,Exc,236,6/22--No,10.0,20/07/2021 08:31:23,S:0.1=T6-S:1=T6-S:1.8=T6-S:2.7=T6-S:3.1=T6-S:3.5=T6-S:4.2=T6-S:5=T6-S:5.7=T6-S:6.2=T6-S:6.6=T6-S:6.9=T6-S:7.4=T6-S:7.8=T6-S:8.2=T6-S:8.5=T6-S:8.8=T6-S:9.1=T6-S:9.5=T6-S:9.9=T6-S:10=T6--,-,--
Participant 7,Round: 14,5.1,-6.55,26.04,,,,1,-,0,-,4.9,14,0.0,0.0,36.8,Exc,238,7/10--No,5.0,20/07/2021 08:31:23,S:1.2=T2-S:1.3=T2-S:1.4=T2-S:1.5=T2-S:1.9=T2-S:2.2=T2-S:2.3=T2-S:2.4=T2-S:2.7=T2-S:3.1=T2-S:3.3=T3-S:3.7=T3-S:4=T3-S:4.4=T3-S:4.6=T3-S:4.7=T3-S:4.8=T3-S:4.9=T3-S:5=T3-S:5.1=T3--,-,--
Participant 8,Round: 14,6.6,-10.24,27.5,,,,1,-,1,-,33.4,14,0.0,0.0,36.8,Exc,239,8/13--Yes,6.0,20/07/2021 08:31:23,S:6.6=T4--,-,--
Participant 9,Round: 14,7.0,27.1,66.02,,,,1,-,1,-,33.0,14,0.0,0.0,36.8,Exc,243,9/1--Yes,7.0,20/07/2021 08:31:23,S:0.1=T3-S:2=T3-S:2.6=T3-S:3.6=T3-S:4.7=T4-S:5.2=T4-S:5.5=T4-S:5.7=T4-S:6=T4-S:6.5=T4-S:6.9=T4-S:7=T4-S:7.1=T4-M:7=T5--,-,--
Participant 10,Round: 14,5.0,14.35,46.54,,,,1,-,1,-,35.0,14,0.0,0.0,36.8,Exc,238,10/7--Yes,12.0,20/07/2021 08:31:23,S:0.1=T2-S:0.6=T2-S:0.8=T3-S:1.1=T3-S:1.4=T3-S:1.7=T3-S:2=T3-S:2.2=T3-S:2.3=T3-S:2.5=T3-S:2.6=T3-S:2.7=T3-S:3=T3-S:3.3=T3-S:3.4=T3-S:3.6=T3-S:3.7=T3-S:3.8=T3-S:3.9=T3-S:4=T3-S:4.1=T3-S:4.2=T3-S:4.4=T3-S:4.5=T3-S:4.6=T4-S:4.7=T4-S:4.8=T4-S:4.9=T4-S:5=T4-S:5.1=T4-S:5=T6--,-,--
Participant 11,Round: 14,10.0,1.31,47.37,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,242,11/2--Yes,9.0,20/07/2021 08:31:23,S:0.1=T5-S:1.5=T6-S:2=T6-S:3.3=T6-S:4.3=T6-S:4.9=T6-S:5=T6-S:5.3=T6-S:5.9=T6-S:6.4=T6-S:7=T6-S:8.2=T6-S:8.8=T6-S:9.3=T6-S:9.4=T6-S:9.5=T6-S:9.6=T6-S:9.8=T6-S:10=T6--,-,--
Participant 12,Round: 14,9.1,-4.42,39.75,,,,1,-,0,-,0.9,14,0.0,0.0,36.8,Exc,246,12/19--No,8.0,20/07/2021 08:31:23,S:9.1=T4-S:9=T5-S:9.1=T6--,-,--
Participant 13,Round: 14,10.0,-27.96,18.09,,,,1,-,0,-,0.0,14,0.0,0.0,36.8,Exc,239,13/8--No,9.0,20/07/2021 08:31:23,S:10=T8--,-,--
Participant 14,Round: 14,3.3,18.96,42.84,,,,1,-,0,-,6.7,14,0.0,0.0,36.8,Exc,240,14/18--No,6.0,20/07/2021 08:31:23,S:0.1=T2-S:0.6=T2-S:1.2=T3-S:1.3=T3-S:1.4=T3-S:1.5=T3-S:1.6=T3-S:1.7=T3-S:1.8=T3-S:1.9=T3-S:2=T3-S:2.1=T3-S:2.2=T4-S:2.3=T4-S:2.5=T4-S:2.7=T4-S:2.8=T4-S:2.9=T4-S:3=T4-S:3.1=T4-S:3.2=T4-S:3.3=T4--,-,--
Participant 15,Round: 14,2.0,-18.76,-4.9,,,,1,-,0,-,8.0,14,0.0,0.0,36.8,Exc,241,15/17--No,6.0,20/07/2021 08:31:23,S:0.1=T3-S:0.9=T3-S:1.2=T3-S:1.3=T3-S:1.4=T3-S:1.5=T3-S:1.6=T3-S:1.7=T3-S:1.8=T3-S:1.9=T3-S:2=T3--,-,--
Participant 16,Round: 14,5.0,20.28,52.47,,,,1,-,0,-,5.0,14,0.0,0.0,36.8,Exc,237,16/20--No,20.0,20/07/2021 08:31:23,S:5.1=T6-M:5=T8--,-,--
Participant 17,Round: 14,3.2,26.27,49.53,,,,1,-,1,-,36.8,14,0.0,0.0,36.8,Exc,241,17/15--Yes,7.0,20/07/2021 08:31:23,S:3.2=T5--,-,--
Participant 18,Round: 14,4.2,21.91,50.61,,,,1,-,1,-,35.8,14,0.0,0.0,36.8,Exc,240,18/14--Yes,11.0,20/07/2021 08:31:23,S:4.6=T4-S:7.2=T5-S:4=T10-S:4.2=T10--,-,--
Participant 19,Round: 14,2.0,32.15,46.01,,,,1,-,1,-,38.0,14,0.0,0.0,36.8,Exc,246,19/12--Yes,7.0,20/07/2021 08:31:23,S:2.2=T5-M:2.1=T6-M:2=T6--,-,--
Participant 20,Round: 14,6.3,33.13,69.94,,,,1,-,1,-,33.7,14,0.0,0.0,36.8,Exc,237,20/16--Yes,7.0,20/07/2021 08:31:23,S:6.4=T3-S:6.3=T4--,-,--
Participant 21,Round: 14,4.2,-18.67,10.03,,,,1,-,0,-,5.8,14,0.0,0.0,36.8,Exc,244,21/3--No,14.0,20/07/2021 08:31:23,S:4.2=T13--,-,--
Participant 22,Round: 14,4.0,23.96,51.68,,,,1,-,1,-,36.0,14,0.0,0.0,36.8,Exc,236,22/6--Yes,8.0,20/07/2021 08:31:23,S:0.1=T3-S:0.8=T3-S:1.6=T3-S:1.8=T3-S:1.9=T3-S:2.1=T4-S:2.4=T4-S:2.5=T4-S:2.6=T4-S:2.7=T4-S:2.8=T4-S:2.9=T4-S:3=T4-S:3.1=T4-S:3.2=T5-S:3.3=T5-S:3.4=T5-S:3.5=T5-S:3.6=T5-S:3.7=T5-S:3.8=T6-S:3.9=T6-S:4=T6-S:4.1=T6-S:4=T7--,-,--
Participant 1,Round: 15,5.0,24.69,56.88,,,,1,-,1,-,35.0,14,0.0,0.0,36.8,Exc,249,1/17--Yes,7.0,20/07/2021 08:31:23,S:0.1=T2-S:0.9=T2-S:1.6=T2-S:2.6=T3-S:3.6=T3-S:4.3=T3-S:5.1=T3-S:5.4=T3-S:5.5=T3-S:5.4=T3-S:5.3=T3-S:5.2=T3-S:5.1=T3-S:5=T5--,-,--
Participant 2,Round: 15,9.9,18.51,64.36,,,,1,-,1,-,30.1,14,0.0,0.0,36.8,Exc,250,2/6--Yes,3.0,20/07/2021 08:31:23,S:9.9=T3--,-,--
Participant 3,Round: 15,10.0,-24.19,21.86,,,,1,-,0,-,0.0,14,0.0,0.0,36.8,Exc,256,3/5--No,40.0,20/07/2021 08:31:23,S:0.1=T25-S:0.4=T25-S:0.9=T25-S:1.6=T25-S:1.9=T25-S:2.1=T25-S:2.5=T25-S:3=T25-S:3.4=T25-S:3.8=T25-S:4.3=T25-S:4.9=T25-S:5.6=T25-S:6=T26-S:6.4=T26-S:6.6=T26-S:6.9=T26-S:7.3=T26-S:7.6=T26-S:7.7=T26-S:7.8=T26-S:7.9=T26-S:8=T26-S:8.1=T26-S:8.2=T26-S:8.3=T26-S:8.4=T26-S:8.5=T26-S:8.6=T26-S:8.7=T26-S:8.8=T26-S:8.9=T26-S:9=T26-S:9.1=T26-S:9.2=T27-S:9.3=T31-S:9.4=T31-S:9.5=T33-S:9.6=T33-S:9.7=T33-S:9.8=T34-S:9.9=T36-S:10=T36--,-,--
Participant 4,Round: 15,10.0,-17.74,28.31,,,,1,-,0,-,0.0,14,0.0,0.0,36.8,Exc,247,4/9--No,3.0,20/07/2021 08:31:23,S:0.1=T2-S:0.3=T2-S:1.7=T2-S:5.3=T2-S:7.5=T2-S:8.7=T2-S:8.9=T2-S:9=T2-S:9.1=T2-S:9.3=T2-S:9.4=T2-S:9.7=T2-S:9.9=T2-S:10=T2--,-,--
Participant 5,Round: 15,7.8,30.58,71.66,,,,1,-,1,-,32.2,14,0.0,0.0,36.8,Exc,256,5/3--Yes,6.0,20/07/2021 08:31:23,S:7.8=T3--,-,--
Participant 6,Round: 15,8.9,20.53,64.25,,,,1,-,0,-,1.1,14,0.0,0.0,36.8,Exc,250,6/2--No,23.0,20/07/2021 08:31:23,S:0.1=T17-S:1.1=T18-S:2=T18-S:3.2=T18-S:4=T18-S:5.1=T18-S:6.1=T18-S:6.7=T18-S:7.2=T18-S:7.6=T18-S:7.9=T18-S:8.2=T18-S:8.4=T18-S:8.6=T18-S:8.8=T18-S:8.9=T18-S:9=T18-S:9.1=T18-S:9=T20-S:8.9=T20-S:8.8=T21-S:8.9=T21--,-,--
Participant 7,Round: 15,5.1,-29.01,3.57,,,,1,-,1,-,34.9,14,0.0,0.0,36.8,Exc,255,7/14--Yes,7.0,20/07/2021 08:31:23,S:0.1=T4-S:0.8=T4-S:1.3=T4-S:1.8=T4-S:2.3=T4-S:2.7=T4-S:3.2=T4-S:3.5=T4-S:3.7=T4-S:3.9=T4-S:4=T4-S:4.1=T4-S:4.2=T4-S:4.3=T5-S:4.4=T5-S:4.5=T5-S:4.7=T5-S:4.9=T5-S:5=T5-S:5.1=T5--,-,--
Participant 8,Round: 15,0.1,16.32,-29.73,,,,1,-,0,-,9.9,14,0.0,0.0,36.8,Exc,252,8/22--No,16.0,20/07/2021 08:31:23,P:0.1=T15--,-,--
Participant 9,Round: 15,7.0,23.78,62.7,,,,1,-,1,-,33.0,14,0.0,0.0,36.8,Exc,247,9/4--Yes,11.0,20/07/2021 08:31:23,S:0.1=T6-S:4.6=T6-S:8.8=T6-S:10=T6-S:9.9=T7-S:7.8=T7-S:7.9=T7-S:7.8=T7-S:7.6=T7-S:7.5=T7-S:7.4=T7-S:7.3=T7-S:7.2=T8-M:7.1=T9-M:7=T10--,-,--
